id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
48540	312	GF04016336S	soil	57.8385	27.1987	Europe	2016	2016	woodland	ITS9MUNngs/ITS4ngsUni	5.7	640	6.1	15.1	2798	0	12
48541	312	GF04015212S	soil	58.551	23.0735	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	6.8	575	6.1	12.8	8820	0	6
48543	312	GF04016332S	soil	57.6457	26.4148	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.9	640	5	21.4	4665	0	13
48544	312	GF04016333S	soil	57.8465	27.2011	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.7	654	5.9	15	3545	0	167
48545	312	GF04016330S	soil	58.1362	27.0119	Europe	2013	2013	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.7	600	5.7	15.9	4006	0	2
48547	843	GF01000410S	soil	42.4751	-73.3379	North America	2013	2013	forest	fITS7/ITS4	7.4	1362	4.4	48.5	31012	0	2
48557	694	GF01014646S	soil	37.9939	14.2064	Europe	2011	2011	forest	ITS3/ITS4	15.2	699	6.6	14.7	9429	0	5
48559	116	GF05019877S	soil	47.36	15.05	Europe	2015	2015	forest	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	7.2	913	5.1	13.6	33866	0	18
48585	268	GF05005575S	soil	22.56	101.18	Asia	2020	2020	forest	ITS1F/ITS2	18.7	1800	5.4	6.3	25853	0	1
48587	268	GF05005528S	soil	22.56	101.18	Asia	2020	2020	forest	ITS1F/ITS2	18.7	1800	5.4	6.3	44668	0	290
48588	494	GF03009416S	soil	50.9858	121.809	Asia	2017	2017	forest	ITS3/ITS4	-2.6	437	6	14.2	28747	0	4121
48608	536	GF03007099S	soil	46.735	9.85453	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	0.8	1044	5.1	22.7	59092	0	864
48615	38	GF05027406S	root	52.91	13.85	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.9	606	4.8	14.9	26909	0	13
48625	312	GF04017177S	soil	57.9109	26.0991	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.7	690	5.2	19.2	7599	0	68
48629	640	GF02000788S	soil	55.9683	12.2716	Europe	2014	2014	forest	gITS7/ITS4	8.2	659	5.1	19.8	12039	0	47
48630	739	GF01010095S	soil	49.3033	16.7474	Europe	2013	2013	forest	gITS7/ITS4	8.3	570	5.1	16.1	4105	0	77
48635	164	GF05015966S	soil	28.11	-81.71	North America	2019	2019	cropland	ITS1F/ITS2	21.5	1304	5.3	17.9	14893	0	19
48654	839	GF01000612S	deadwood	48.6659	14.7091	Europe	2013	2013	forest	gITS7/ITS4	6.6	812	4.3	20.2	5124	0	1
48663	312	GF04016635S	soil	57.886	26.389	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.8	670	5.4	17.1	2749	0	43
48668	1	GF05031656S	soil	44.272	15.9188	Europe	2018	2018	woodland	ITS9MUNngs/ITS4ngsUni	10.5	931	6.7	9.7	5788	0	11
48677	266	GF05005985S	soil	52.6051	9.27083	Europe	2017	2017	forest	ITS3_KYO2/ITS4	9.6	753	5.2	15.9	61506	0	287
48688	278	GF05005058S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	38396	0	5
48689	82	GF05022906S	root	62.6	29.9	Europe	2015	2015	forest	ITS3ngsMixTag1-5/ITS4ngs	3.3	608	4.4	27.6	30130	0	24
48690	312	GF04016340S	soil	58.5502	26.9268	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.5	652	5.1	19.3	3074	0	41
48700	739	GF01010096S	soil	49.2964	16.6163	Europe	2013	2013	forest	gITS7/ITS4	8.4	643	4.9	13.3	16233	0	8
48710	312	GF04015387S	soil	58.5637	26.8439	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.5	637	5.4	17.5	8201	0	3
48733	640	GF02000820S	soil	55.6912	9.7524	Europe	2014	2014	anthropogenic	gITS7/ITS4	8.2	836	5.4	16.4	8824	0	42
48735	461	GF04001825S	soil	48.3916	9.3622	Europe	2011	2011	grassland	fITS7/ITS4	7.7	852	5.9	16.7	47256	0	2
48736	530	GF03007258S	root	49.2963	16.6991	Europe	2014	2014	forest	gITS7/ITS4	8.1	639	5.3	13.9	2982	0	1
48741	466	GF04001377S	soil	78.8972	12.0944	Europe	2014	2014	desert	ITS1F/ITS2	-5.6	409	6.5	16.4	24823	0	1
48743	692	GF01014919S	soil	57.6567	26.4493	Europe	2013	2013	forest	ITS3/ITS4	5.8	661	4.7	21.4	6489	0	117
48745	225	GF05011137S	soil	9.15	-79.85	North America	2012	2012	forest	gITS7/ITS4	25.8	3206	5.2	4.5	40480	0	1
48746	312	GF05001545V	soil	43.45	41.71	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.1	22.7	10014	0	70
48753	312	GF04015536S	soil	57.8389	26.4087	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.8	684	6.1	16.7	5681	0	2
48762	312	GF04015453S	soil	58.0894	26.4532	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.4	601	4.9	20.2	5387	0	19
48766	187	GF05013833S	soil	69.2667	-53.45	North America	2014	2014	tundra	gITS7/ITS4	-4.6	384	5.8	20	21836	0	3
48773	378	GF04012599S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	20613	0	1
48776	286	GF05003961S	shoot	9.75	-83.78	North America	2015	2015	forest	5.8S_Fun/ITS4_Fun	18.3	4827	5	11.6	35439	0	3
48781	692	GF01014903S	soil	58.2709	27.3174	Europe	2011	2011	forest	ITS3/ITS4	5.8	639	4.8	24.8	4083	0	5
48782	312	GF04016341S	soil	58.5312	23.1117	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	6.8	569	6.2	13.6	1660	0	1
48792	378	GF04013233S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	9901	0	3
48800	694	GF01014650S	soil	6.42497	80.4176	Asia	2011	2011	forest	ITS3/ITS4	24.1	3200	5.2	6.1	10477	0	32
48811	378	GF04013091S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	66665	0	10
48818	194	GF05013148S	soil	20.0064	-75.6167	North America	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	19.9	1745	5.4	5.1	14003	0	261
48822	564	GF03004899S	soil	47.9127	20.1819	Europe	2017	2017	forest	fITS7/ITS4	10.3	537	6.7	5.4	56794	0	2
48833	152	GF05016774S	root	19.55	-98.73	North America	2018	2018	forest	gITS7ngs/ITS4ngsUni	13.3	564	6.5	8.8	118754	0	2
48843	286	GF05004146S	mosses	9.75	-83.78	North America	2015	2015	forest	5.8S_Fun/ITS4_Fun	18.3	4827	5	11.6	6900	0	1
48845	676	GF01017233S	soil	52.25	5.63	Europe	2012	2012	forest	fITS9/ITS4	9.9	915	4.3	22.3	9463	0	2
48850	278	GF05005048S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	36068	0	218
48861	739	GF01010109S	soil	49.2889	16.7179	Europe	2013	2013	forest	gITS7/ITS4	8	635	5.7	14.9	10225	0	2
48866	116	GF05019907S	soil	47.05	13	Europe	2015	2015	forest	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	-1.8	1387	5.4	25.8	40608	0	1190
48876	38	GF05026930S	root	48.42	9.41	Europe	2017	2017	forest	ITS3_KYO2/ITS4	7.2	1071	5.2	11.5	28604	0	25
48878	38	GF05027244S	root	52.92	13.85	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.9	596	4.5	15.9	22039	0	1
48882	312	GF04015270S	soil	57.9918	26.6224	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.2	674	5	21.6	7273	0	98
48904	312	GF05001226V	soil	35.98	-79.09	North America	2012	2012	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	4.8	2.2	18348	0	77
48905	312	GF05000398V	soil	30.33	-94.64	North America	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.1	4.2	13618	0	314
48906	312	GF05000399V	soil	30.36	-94.1	North America	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.2	10.3	13977	0	280
48920	216	GF05011671S	topsoil	26.5336	114.191	Asia	2014	2014	forest	ITS5/ITS2	16.6	1385	5.6	9.7	57918	0	42
48921	216	GF05011703S	topsoil	40.0342	115.461	Asia	2014	2014	forest	ITS5/ITS2	1.1	630	6.7	12.7	82133	0	22
48925	216	GF05011753S	topsoil	23.175	112.553	Asia	2013	2013	forest	ITS5/ITS2	22.5	1685	5.7	8.5	103988	0	164
48926	351	GF04019563S	soil	42.4035	128.101	Asia	2016	2016	forest	ITS1F/ITS2	4.1	792	5.5	8.6	38312	0	2
48927	312	GF05000223V	soil	40.68	39.66	Asia	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.3	23.9	14277	0	39
48943	312	GF04016837S	soil	59.4618	24.3744	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	6	621	5.1	17	6414	0	5
48947	312	GF04016348S	soil	58.2845	27.2844	Europe	2020	2020	forest	ITS9MUNngs/ITS4ngsUni	5.8	621	5.7	18.3	11573	0	242
48948	312	GF04016814S	soil	50.1538	15.4386	Europe	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	9	644	6	10.7	8432	0	43
48949	312	GF04016777S	soil	50.3499	14.3305	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	8.8	568	5.9	7.2	8859	0	1
48953	312	GF04016190S	soil	49.9854	14.5484	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	8.7	558	6.2	6.8	8445	0	3
48966	1	GF05031290S	soil	45.3515	1.17231	Europe	2018	2018	woodland	ITS9MUNngs/ITS4ngsUni	11.9	1042	5.9	6.7	11227	0	59
48984	312	GF04016343S	soil	59.0656	27.4805	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.6	643	5.1	22.4	2380	0	1
48987	25	GF05028372S	soil	31.85	103.56	Asia	2020	2020	shrubland	fITS7/ITS4_Fun	5.4	1117	5.9	14.3	49578	0	26
48988	494	GF03009410S	soil	51.0131	121.793	Asia	2017	2017	forest	ITS3/ITS4	-2.7	436	6.1	8.4	42211	0	1684
48992	530	GF03007241S	root	49.332	16.7581	Europe	2014	2014	forest	gITS7/ITS4	7.7	639	4.6	18.2	6065	0	314
48995	216	GF05011784S	topsoil	41.9881	127.939	Asia	2013	2013	forest	ITS5/ITS2	-0.2	1430	5.4	18.8	91480	0	6
48999	312	GF04015634S	soil	58.328	26.8188	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	5.8	589	6.2	16.1	4910	0	2
49004	38	GF05027330S	root	53.07	13.77	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.8	588	5.4	15.6	32875	0	35
49005	484	GF04000218S	soil	42.4836	-72.1875	North America	2016	2016	forest	fITS7/ITS4	8.8	1345	5	40.2	8758	0	288
49009	50	GF05025780S	soil	46.51	6.86	Europe	2012	2012	grassland	ITS3/ITS4	8.6	1496	5.8	12.1	26341	0	14
49021	246	GF05009565S	soil	46.2	7.2	Europe	2014	2014	forest	ITS3/ITS4	7.5	720	5.9	13.8	20830	0	13
49022	739	GF01010098S	soil	49.3149	16.7121	Europe	2013	2013	forest	gITS7/ITS4	8	649	5.1	18	12069	0	1
49025	702	GF01013564S	root	5.26601	-59.7656	South America	2010	2010	forest	ITS1F/ITS4	22	3512	4.9	5.7	1171	0	2
49040	194	GF05013171S	soil	19.2822	-99.3681	North America	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	11.9	892	6	10.7	11806	0	3
49042	266	GF05005911S	soil	51.6581	9.57928	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.3	1040	5	19.9	52319	0	749
49064	312	GF05000604V	soil	43.12	42.6	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.5	25.5	13635	0	4
49102	747	GF01009184S	soil	58.2656	21.991	Europe	2012	2012	grassland	ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs	7	572	6.4	14.9	3365	0	1
49105	312	GF04016346S	soil	59.1243	26.3155	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5	649	5.9	15.3	2791	0	85
49116	210	GF05012339S	soil	42.1667	128.1	Asia	2017	2017	forest	ITS5/ITS2	1.9	963	5.6	16.1	29883	0	1
49121	216	GF05011806S	topsoil	33.5594	111.708	Asia	2013	2013	forest	ITS5/ITS2	13	705	6.6	6.2	59791	0	410
49124	267	GF05005628S	root	28.3111	99.1462	Asia	2017	2017	forest	ITS1F/ITS4 then ITS3/ITS4	4.6	600	6.3	22.9	72292	0	1
49144	194	GF05013086S	soil	43.0364	42.7325	Asia	2015	2015	tundra	ITS9MUNngs/ITS4ngsUni	6	804	5.7	17.5	11871	0	26
49146	732	GF01010809S	deadwood	60.79	24.17	Europe	2008	2008	forest	ITS1F/ITS2	4.5	650	4.4	14.3	3252	0	1
49158	312	GF04015642S	soil	58.4745	22.8236	Europe	2013	2013	woodland	ITS9MUNngs/ITS4ngsUni	6.8	583	6.4	14.2	4112	0	85
49161	526	GF03007499S	soil	40.0524	-105.639	North America	2015	2015	tundra	ITS1F/ITS2	-3.3	735	5.6	17.5	4958	0	2
49171	267	GF05005639S	root	28.31	99.1474	Asia	2017	2017	forest	ITS1F/ITS4 then ITS3/ITS4	4.6	600	6.3	22.9	35791	0	1
49172	312	GF04016536S	soil	56.8662	24.3542	Europe	2020	2020	anthropogenic	ITS9MUNngs/ITS4ngsUni	6.9	640	6.2	15.9	14427	0	1
49188	150	GF05017115S	soil	61.5108	6.29833	Europe	2016	2016	forest	gITS7/ITS4	5.5	1360	4.9	17.3	24575	0	62
49192	56	GF05024731S	root	48.1256	5.9975	Europe	2009	2009	forest	ITS1F/ITS2	10	915	4.8	20.7	3170	0	62
49203	478	GF04000550S	soil	50.8129	4.4613	Europe	2019	2019	forest	ITS86F/ITS4	10.1	852	4.6	6	37929	0	13
49204	312	GF04016350S	soil	58.3849	26.7213	Europe	2017	2017	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.7	594	6.3	16	6709	0	4
49210	1	GF05032046S	soil	39.9472	20.9253	Europe	2018	2018	woodland	ITS9MUNngs/ITS4ngsUni	8.8	1005	6.3	20.4	9396	0	11
49213	194	GF05013208S	soil	49.3183	137.94	Asia	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	-0.7	824	4.8	23.3	18309	0	12
49218	1	GF05031713S	soil	62.3415	26.972	Europe	2018	2018	woodland	ITS9MUNngs/ITS4ngsUni	3.3	632	4.4	21.3	7354	0	130
49227	312	GF04016351S	soil	58.5357	23.0896	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	6.7	582	6.4	11.3	2711	0	1
49266	266	GF05005998S	soil	52.6068	9.26486	Europe	2017	2017	forest	ITS3_KYO2/ITS4	9.6	765	5.4	18.5	49641	0	12
49267	676	GF01017157S	soil	52.25	5.63	Europe	2016	2016	forest	fITS9/ITS4	9.9	915	4.3	22.3	6808	0	1
49270	116	GF05019918S	soil	47.05	13	Europe	2015	2015	forest	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	-1.8	1387	5.4	25.8	41170	0	1
49274	370	GF04017821S	soil	52.0148	5.77707	Europe	2016	2016	grassland	fITS9/ITS4	10	824	5.8	8.9	4433	0	23
49277	312	GF04015493S	soil	58.1108	26.9794	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.6	644	4.8	20.9	7240	0	4
49315	676	GF01017224S	deadwood	52.25	5.63	Europe	2016	2016	forest	fITS9/ITS4	9.9	915	4.3	22.3	23213	0	1
49325	225	GF05011119S	soil	35	-83.5	North America	2012	2012	forest	gITS7/ITS4	9.2	2371	4.6	30.8	45574	0	69
49326	164	GF05015965S	soil	28.11	-81.71	North America	2019	2019	cropland	ITS1F/ITS2	21.5	1304	5.3	17.9	15933	0	123
49328	478	GF04000657S	root	50.7548	4.4183	Europe	2019	2019	forest	ITS86F/ITS4	10	861	4.4	4.6	4205	0	2
49330	312	GF04016354S	soil	57.944	27.2937	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.8	614	5.5	16.6	1897	0	2
49332	536	GF03007081S	soil	46.7364	9.85704	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	0.8	1044	5.1	23	16002	0	1
49333	536	GF03007080S	soil	46.7347	9.85388	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	0.8	1044	5.1	25.6	9175	0	1
49339	106	GF05021310S	root	36.8114	127.533	Asia	2019	2019	forest	5.8S_Fun/ITS4_Fun	11.3	1547	5.7	13.6	21704	0	118
49346	478	GF04000669S	soil	50.7471	4.4027	Europe	2019	2019	forest	ITS86F/ITS4	9.9	904	4.5	7	9564	0	377
49355	725	GF01012003S	soil	40.85	-4.1	Europe	2010	2010	forest	ITS1F/ITS2	10.6	514	6.6	5.3	2723	0	4
49369	725	GF01012002S	soil	48.71	7.32	Europe	2010	2010	forest	ITS1F/ITS2	9.3	740	4.7	18.1	3067	0	5
49380	312	GF04016170S	soil	57.9504	27.3688	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.8	615	4.7	21.4	6259	0	4
49381	725	GF01011997S	soil	48.08	7.12	Europe	2010	2010	forest	ITS1F/ITS2	7	1197	5.3	20.1	3322	0	6
49390	312	GF04015437S	soil	57.7093	27.4215	Europe	2015	2015	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.3	653	5.8	12.4	6272	0	2
49391	312	GF04016355S	soil	58.3701	26.5561	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.7	619	6.6	14	19098	0	2
49392	312	GF04015606S	soil	58.7456	26.2813	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.4	631	5	18.4	11656	0	3
49393	725	GF01012001S	soil	48.71	7.32	Europe	2010	2010	forest	ITS1F/ITS2	9.3	740	4.7	18.1	4306	0	1
49433	640	GF02000766S	soil	55.9999	12.3162	Europe	2014	2014	forest	gITS7/ITS4	7.9	712	4.5	17.8	31840	0	1604
49434	692	GF01014923S	soil	57.6823	26.6012	Europe	2013	2013	forest	ITS3/ITS4	5.8	672	4.9	19.4	5667	0	15
49435	692	GF01014921S	soil	57.9485	27.3418	Europe	2013	2013	forest	ITS3/ITS4	5.8	630	4.8	20.8	4631	0	1
49436	401	GF04006306S	root	49.0924	13.4924	Europe	2016	2016	forest	gITS7/ITS4	6.9	867	4.4	23.8	6893	0	11
49439	792	GF01006506S	soil	57.6541	26.4972	Europe	2013	2013	forest	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	5.8	677	4.7	25.7	4614	0	269
49452	95	GF05022248S	soil	47.9674	-78.3022	North America	2017	2017	forest	fITS7/ITS4	2.4	954	4.7	29.6	7052	0	1
49453	95	GF05022377S	soil	46.4378	-72.8065	North America	2017	2017	forest	fITS7/ITS4	5.9	1049	5.3	17	18939	0	75
49455	694	GF01014653S	soil	-43.7624	169.389	Australia	2012	2012	forest	ITS3/ITS4	11.3	3654	4.8	18.2	5675	0	21
49464	643	GF02000181S	shoot	35.84	-83.96	North America	2014	2014	forest	ITS3/ITS4	14.9	1192	5.7	5.7	146905	0	1
49480	643	GF02000183S	shoot	35.84	-83.96	North America	2014	2014	forest	ITS3/ITS4	14.9	1192	5.7	5.7	112332	0	1
49483	312	GF04016356S	soil	58.3577	26.5202	Europe	2019	2019	anthropogenic	ITS9MUNngs/ITS4ngsUni	5.6	631	6.4	16.7	3560	0	1
49484	670	GF01018090S	soil	39.2335	-96.6027	North America	2014	2014	grassland	ITS1F/ITS4 then fITS7/ITS4	12.7	858	6.7	5.7	6232	0	1
49503	643	GF02000207S	shoot	35.84	-83.96	North America	2014	2014	forest	ITS3/ITS4	14.9	1192	5.7	5.7	16413	0	1
49504	670	GF01018081S	soil	39.2335	-96.6027	North America	2014	2014	grassland	ITS1F/ITS4 then fITS7/ITS4	12.7	858	6.7	5.7	3771	0	1
49528	461	GF04001722S	soil	48.3695	9.25137	Europe	2011	2011	forest	fITS7/ITS4	7.7	779	5.5	15.2	43978	0	7277
49534	312	GF04016357S	soil	58.3664	22.6879	Europe	2014	2014	forest	ITS9MUNngs/ITS4ngsUni	6.8	579	6.4	17.8	3111	0	7
49535	508	GF03008383S	air	45.77	2.95	Europe	2017	2017	grassland	5.8S_Fun/ITS4_Fun	6.9	1214	5.2	15.4	21287	0	1
49538	312	GF04016372S	soil	57.9785	25.5503	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.6	723	4.9	18.2	938	0	15
49539	312	GF04016362S	soil	57.9917	26.6714	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.2	656	5.2	22	3591	0	15
49540	700	GF01013650S	soil	59.218	14.5679	Europe	2008	2008	forest	gITS7/ITS4 then ITS9/ITS4	5.9	722	4.3	21.3	6681	0	178
49542	692	GF01014926S	soil	61.8	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	635	4.4	22.1	6403	0	2
49543	692	GF01014930S	soil	61.8	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	635	4.4	22.1	5611	0	119
49544	694	GF01014657S	soil	62.6148	12.6246	Europe	2013	2013	forest	ITS3/ITS4	0.9	608	4.9	16.1	3782	0	9
49545	266	GF05005982S	soil	52.8339	10.3491	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.9	764	4.5	20.7	77331	0	230
49548	694	GF01014654S	soil	57.1173	52.9985	Asia	2011	2011	forest	ITS3/ITS4	3.1	599	5.3	22.9	6016	0	4
49551	170	GF05015589S	soil	46.83	6.17	Europe	2019	2019	wetland	fITS7a/ITS4ngs	8.3	1293	5.1	19.7	17593	0	61
49552	312	GF04016361S	soil	58.8537	22.5657	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	6.7	613	4.8	20.4	1196	0	193
49553	92	GF05022503S	soil	61.51	28.99	Europe	2017	2017	forest	gITS7/ITS4	3.6	649	4.4	21.3	36510	0	8
49557	14	GF05029582S	root	52.3914	5.9829	Europe	2018	2018	forest	ITS86F/ITS4	9.8	798	4.6	25.8	15762	0	9
49558	692	GF01014933S	soil	58.2592	27.2979	Europe	2011	2011	forest	ITS3/ITS4	5.8	639	5.2	19.5	1737	0	1
49560	692	GF01014943S	soil	61.8	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	635	4.4	22.1	5552	0	4
49561	692	GF01014934S	soil	61.7	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	638	4.4	22.2	5865	0	59
49563	312	GF04016366S	soil	58.4796	22.9458	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	6.8	572	5.7	17.7	2257	0	53
49564	370	GF04017822S	soil	52.0148	5.77707	Europe	2016	2016	forest	fITS9/ITS4	10	824	5.8	8.9	1997	0	7
49565	150	GF05017116S	soil	61.5108	6.29833	Europe	2016	2016	forest	gITS7/ITS4	5.5	1360	4.9	17.3	16116	0	127
49566	312	GF04015974S	soil	59.0771	22.6351	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	6.6	624	4.8	18.9	2459	0	10
49570	225	GF05011175S	soil	44.2	-122.26	North America	2012	2012	forest	gITS7/ITS4	11.1	1613	5.3	26.1	27452	0	7
49571	312	GF04016365S	soil	58.2787	27.3262	Europe	2011	2011	forest	ITS9MUNngs/ITS4ngsUni	5.8	632	5.2	22.2	1397	0	1
49572	370	GF04017823S	soil	52.0148	5.77707	Europe	2016	2016	grassland	fITS9/ITS4	10	824	5.8	8.9	11444	0	7
49575	692	GF01014925S	soil	61.8	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	635	4.4	22.1	6836	0	3
49576	14	GF05029837S	root	57.3143	13.6261	Europe	2018	2018	forest	ITS86F/ITS4	6.6	848	4.7	17.4	7255	0	2655
49577	312	GF04016359S	soil	59.4561	26.0051	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.2	651	5	16.1	4165	0	10
49578	640	GF02000583S	soil	55.1292	10.3689	Europe	2014	2014	forest	gITS7/ITS4	8.6	611	5.7	20	60599	0	15987
49579	640	GF02000758S	soil	55.6942	8.19077	Europe	2014	2014	forest	gITS7/ITS4	8.9	780	6.1	16.2	22608	0	2856
49581	485	GF03000335S	soil	56.7009	13.1109	Europe	2014	2014	forest	gITS7/ITS4	7	1068	4.1	18.1	4625	0	70
49584	225	GF05011129S	soil	35	-83.5	North America	2012	2012	forest	gITS7/ITS4	9.2	2371	4.6	30.8	42523	0	49
49590	312	GF04016373S	soil	58.2729	27.3312	Europe	2011	2011	forest	ITS9MUNngs/ITS4ngsUni	5.7	639	5	22.8	5685	0	12
49591	378	GF04013891S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	7717	0	4
49593	312	GF04016369S	soil	58.3431	27.1077	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.8	620	5.3	20.6	8805	0	230
49594	694	GF01014655S	soil	48.9895	-57.787	North America	2012	2012	forest	ITS3/ITS4	4.6	1011	4.6	20.6	7416	0	11
49596	842	GF01000436S	soil	58.116	27.0333	Europe	2012	2012	forest	ITS3ngs1 to ITS3ngs11/ITS4ngs	5.6	630	4.8	19.7	2784	0	1
49599	312	GF04016374S	soil	59.0606	27.5044	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.5	642	4.8	24.8	3327	0	121
49600	378	GF04013889S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	8037	0	7
49602	312	GF04016360S	soil	58.2833	27.3248	Europe	2011	2011	forest	ITS9MUNngs/ITS4ngsUni	5.8	614	5.3	21.1	6667	0	5
49603	92	GF05022502S	soil	61.49	29.04	Europe	2017	2017	forest	gITS7/ITS4	3.8	621	4.4	21.2	39486	0	1671
49604	95	GF05022280S	soil	48.3019	-79.0443	North America	2017	2017	forest	fITS7/ITS4	2.1	812	5.3	26.7	7711	0	2
49605	692	GF01014924S	soil	58.2621	27.3179	Europe	2011	2011	forest	ITS3/ITS4	5.7	638	4.9	21.3	5388	0	74
49606	692	GF01014932S	soil	58.2752	27.3235	Europe	2011	2011	forest	ITS3/ITS4	5.8	628	5	21.9	6054	0	5
49608	312	GF04016370S	soil	59.0184	26.895	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.4	621	5	19.4	6213	0	3
49613	92	GF05022505S	soil	61.51	28.99	Europe	2017	2017	forest	gITS7/ITS4	3.6	649	4.4	21.3	58354	0	297
49614	692	GF01014938S	soil	61.7	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	638	4.4	22.2	5130	0	8
49615	150	GF05017121S	litter	61.5061	6.21278	Europe	2016	2016	forest	gITS7/ITS4	4.5	1546	4.7	22	1128	0	1
49617	312	GF04015491S	soil	58.2622	27.288	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.8	635	5.3	21.3	15303	0	73
49618	312	GF04016364S	soil	58.7761	23.4886	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	6.5	616	5.9	13.8	1532	0	3
49619	692	GF01014944S	soil	61.7	21.7	Europe	2011	2011	forest	ITS3/ITS4	4.8	638	4.4	22.2	7959	0	90
