id,scientificName,latitude,longitude,eventDate,basisOfRecord,occurrenceStatus,datasetName,institutionCode,abundance
984,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,38
986,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2998
1007,Amanita,41.8694,2.87528,2016-01-01,MaterialSample,present,Amanita_study,GBIF,9
1011,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
1013,Amanita,34.3421,-106.623,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
1023,Amanita,-18.4001,29.8333,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1024,Amanita,-14.9834,26.6671,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1029,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,70
1030,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
1032,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,77
1034,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,32
1035,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1036,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
1037,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
1039,Amanita,51.5167,121.233,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
1044,Amanita,41.3915,-73.956,2013-01-01,MaterialSample,present,Amanita_study,GBIF,44
1046,Amanita,35.9572,138.82,2014-01-01,MaterialSample,present,Amanita_study,GBIF,98
1048,Amanita,-30.9003,132.225,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
1049,Amanita,35.9455,138.803,2014-01-01,MaterialSample,present,Amanita_study,GBIF,12
1061,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,25
1066,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,132
1068,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,114
1069,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,65
1073,Amanita,48.6653,14.7083,2015-01-01,MaterialSample,present,Amanita_study,GBIF,177
1077,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7
1082,Amanita,37.4653,126.955,2015-01-01,MaterialSample,present,Amanita_study,GBIF,14
1084,Amanita,-35.0854,138.659,2014-01-01,MaterialSample,present,Amanita_study,GBIF,16
1090,Amanita,35.6904,-83.5378,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1945
1093,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,50
1097,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,88
1098,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,273
1099,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,9
1101,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7
1102,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1104,Amanita,35.9272,138.827,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
1106,Amanita,-42.4269,146.699,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1841
1107,Amanita,28.3102,99.1571,2017-01-01,MaterialSample,present,Amanita_study,GBIF,307
1109,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
1110,Amanita,-35.1019,138.651,2014-01-01,MaterialSample,present,Amanita_study,GBIF,28
1113,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,5
1116,Amanita,-35.6407,138.13,2014-01-01,MaterialSample,present,Amanita_study,GBIF,19
1117,Amanita,47.5806,11.6392,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1
1120,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
1121,Amanita,64.71,-148.28,2012-01-01,MaterialSample,present,Amanita_study,GBIF,4
1129,Amanita,-35.6382,138.126,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
1132,Amanita,49.0908,13.4972,2016-01-01,MaterialSample,present,Amanita_study,GBIF,419
1134,Amanita,51.7702,10.3969,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3869
1135,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,72
1136,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,67
1139,Amanita,46.0953,9.63818,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
1140,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,191
1143,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,76
1147,Amanita,36.5384,127.763,2019-01-01,MaterialSample,present,Amanita_study,GBIF,34
1148,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,60
1149,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,252
1154,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,85
1158,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,60
1159,Amanita,23.27,111.53,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
1169,Amanita,49.2871,16.7452,2014-01-01,MaterialSample,present,Amanita_study,GBIF,62
1170,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,17
1171,Amanita,-43.6475,172.346,2017-01-01,MaterialSample,present,Amanita_study,GBIF,10
1172,Amanita,47.36,15.05,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
1174,Amanita,-33.6046,150.73,2015-01-01,MaterialSample,present,Amanita_study,GBIF,3
1177,Amanita,51.8414,122.054,2021-01-01,MaterialSample,present,Amanita_study,GBIF,121
1179,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,15
1183,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1184,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,171
1188,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,185
1190,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
1191,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,6
1193,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1194,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,198
1195,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,2
1203,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,108
1204,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,17932
1219,Amanita,59.467,24.8783,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
1221,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1222,Amanita,50.531,6.31498,2011-01-01,MaterialSample,present,Amanita_study,GBIF,1136
1224,Amanita,35.9505,138.825,2014-01-01,MaterialSample,present,Amanita_study,GBIF,204
1225,Amanita,-12.9326,135.202,2013-01-01,MaterialSample,present,Amanita_study,GBIF,3
1226,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,372
1232,Amanita,53.1319,10.797,2017-01-01,MaterialSample,present,Amanita_study,GBIF,465
1234,Amanita,-13.5165,132.458,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1906
1247,Amanita,56.848,59.863,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
1248,Amanita,47.22,7.82,2014-01-01,MaterialSample,present,Amanita_study,GBIF,148
1250,Amanita,47.04,8.71,2015-01-01,MaterialSample,present,Amanita_study,GBIF,419
1251,Amanita,47.04,8.71,2014-01-01,MaterialSample,present,Amanita_study,GBIF,443
1252,Amanita,47.5806,11.6392,2019-01-01,MaterialSample,present,Amanita_study,GBIF,5
1253,Amanita,47.04,8.71,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1949
1254,Amanita,47.22,7.82,2014-01-01,MaterialSample,present,Amanita_study,GBIF,166
1255,Amanita,47.04,8.71,2012-01-01,MaterialSample,present,Amanita_study,GBIF,5181
1258,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,15
1259,Amanita,-12.9028,132.631,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
1260,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,105
1261,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
1262,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,8
1263,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,54
1269,Amanita,60.4678,18.0022,2008-01-01,MaterialSample,present,Amanita_study,GBIF,1
1270,Amanita,41.4199,-74.0093,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
1285,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,16
1286,Amanita,18.7167,108.883,2014-01-01,MaterialSample,present,Amanita_study,GBIF,15
1287,Amanita,31.85,103.56,2020-01-01,MaterialSample,present,Amanita_study,GBIF,26
1288,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
1290,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3
1291,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
1294,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1295,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
1296,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1300,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,89
1301,Amanita,35.9218,138.814,2014-01-01,MaterialSample,present,Amanita_study,GBIF,242
1302,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1303,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,20
1309,Amanita,46.7326,9.84896,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
1310,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,5
1312,Amanita,37.9808,127.457,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1129
1319,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
1322,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,59
1323,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7
1327,Amanita,46.2,7.2,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
1341,Amanita,-35.4239,148.797,2013-01-01,MaterialSample,present,Amanita_study,GBIF,618
1342,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1541
1345,Amanita,54.6114,-126.309,NA,MaterialSample,present,Amanita_study,GBIF,2
1347,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,17
1348,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,16
1349,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,12619
1350,Amanita,64.71,-148.28,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
1351,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
1362,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,153
1367,Amanita,-13.9747,141.653,2015-01-01,MaterialSample,present,Amanita_study,GBIF,6
1374,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,80
1377,Amanita,37.5912,-106.728,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
1379,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
1380,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,9
1381,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,94
1382,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,60
1383,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,15
1385,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,41
1386,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,44
1387,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,29
1388,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,31
1389,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,33
1390,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,155
1391,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,99
1392,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,12915
1393,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,66
1394,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
1396,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,250
1397,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,35
1398,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,18
1399,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,30
1401,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,404
1402,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,20634
1403,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
1404,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
1405,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,16
1406,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,349
1407,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
1408,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
1410,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,9
1411,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,47
1412,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,136
1413,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3
1414,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1415,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
1416,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,11
1417,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,71
1419,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,154
1420,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,8458
1421,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
1422,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,69
1423,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,20895
1424,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1425,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,103
1426,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
1427,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,38
1428,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
1429,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
1430,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,122
1431,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,5
1432,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,338
1433,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,113
1434,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,221
1435,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,111
1436,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
1438,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,188
1439,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,41
1440,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,24
1441,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,342
1442,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,156
1443,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,18
1444,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,55
1445,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3
1446,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,88
1447,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,413
1449,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,572
1450,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,330
1451,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,11
1452,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1534
1453,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,269
1454,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,68
1455,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,32
1456,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,42
1457,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
1458,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7179
1459,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,44
1460,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,168
1461,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,12
1462,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,29
1463,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,44
1464,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,166
1465,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
1466,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,26
1467,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
1468,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7
1469,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,74
1470,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,88
1471,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,348
1472,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,83
1473,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,61
1474,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,35
1475,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,70
1477,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,182
1479,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,146
1480,Amanita,-33.6125,150.721,2015-01-01,MaterialSample,present,Amanita_study,GBIF,480
1486,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,632
1487,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,24
1488,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,47
1494,Amanita,42.38,-85.37,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
1496,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,125
1500,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,14
1502,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,24
1503,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,17
1506,Amanita,-35.8749,149.011,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
1509,Amanita,-35.097,138.671,2014-01-01,MaterialSample,present,Amanita_study,GBIF,64
1515,Amanita,51.36,10.52,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
1516,Amanita,42.3833,128.083,2014-01-01,MaterialSample,present,Amanita_study,GBIF,121
1518,Amanita,36.523,104.512,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
1520,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,9
1523,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
1613,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,71
1623,Amanita,48.46,-123.38,2003-01-01,MaterialSample,present,Amanita_study,GBIF,1
1627,Amanita,36.8114,127.533,2019-01-01,MaterialSample,present,Amanita_study,GBIF,149
1635,Amanita,-12.8654,132.819,2013-01-01,MaterialSample,present,Amanita_study,GBIF,239
1637,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,14
1640,Amanita,18.3,-65.8,2012-01-01,MaterialSample,present,Amanita_study,GBIF,2
1644,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,8
1645,Amanita,42.1291,-73.2508,2013-01-01,MaterialSample,present,Amanita_study,GBIF,6
1646,Amanita,48.6669,14.7035,2015-01-01,MaterialSample,present,Amanita_study,GBIF,391
1649,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,38
